name,address,lat,lon,phone
대부도(영흥도)산촌카라반,인천 옹진군 영흥면 영흥남로 138-38,37.2451922,126.462589,
도원리 마을관리휴양지 야영장,강원 고성군 토성면 도원2길 50,38.2671967,128.4686535,
마루지 캠프,강원 평창군 봉평면 진조2길 437,37.5652344,128.3045324,
O2카라반,강원 삼척시 근덕면 초곡길 370,37.3094410,129.2877333,
가곡 유황온천 국민여가캠핑장,강원 삼척시 가곡면 가곡천로 1512,37.1521016,129.207975,033-574-1700
평창 국민여가캠핑장,강원 평창군 방림면 뇌운계곡로 829,37.4275606,128.385870,033-339-9039
솔비알 캠핑장,강원특별자치도 평창군 봉평면 진조2길 281,37.5561405,128.3168811,
월드클래스,강원특별자치도 홍천군 두촌면 부채들길 41,37.8349899401199,128.017710436621,033-434-6565
야단법석,강원특별자치도 영월군 무릉도원면 도원운학로 920-3,37.2932339,128.2018657,
청우재 캠핑장,강원특별자치도 영월군 무릉도원면 백년계곡길 133,37.3763565,128.2712728,
하우스 캠핑장,강원특별자치도 영월군 무릉도원면 무릉법흥로 968-23,37.3444892,128.2807503,010-3063-2255
더좋은날 캠핑,강원특별자치도 영월군 무릉도원면 도원운학로 1624-6,37.3410282,128.1959014,010-3441-4625
키즈락 캠핑장,강원특별자치도 원주시 신림면 송계리 320-4 ,37.2913986,128.200246,
(주)산들링크,강원특별자치도 영월군 북면 막골길 131,37.2957533,128.4774093,
㈜어메이징캠프,강원특별자치도 영월군 무릉도원면 도원운학로 867,37.2935370,128.2041680,
구름품은 캠핑장,강원 영월군 김삿갓면 솔숲길 503,37.1448561,128.6041696,
힐링인더 포레스트,강원 영월군 주천면 신흥동길 212,37.2717921,128.2256755,0507-1377-8972
리버사이드 영월,강원 영월군 무릉도원면 아래골길 20-9,37.2925618,128.276024,0507-1401-9009
동강 산수 캠핑장,강원 영월군 영월읍 둥글바위길 10,37.2010690,128.506247,
꿈꾸는 강 펜션 & 카라반,강원 영월군 영월읍 동강로 1515,37.2729363,128.528906,033-375-0780
꼬꼬토피아 캠핑,강원 영월군 주천면 황산벌길 186,37.2195171,128.277926,
충남 금산 캠핑놀이터 캠핑장,충남 금산군 부리면 창덕로 26,36.0685000854533,127.536096506185,0507-1362-0673
초록빛마을 관광농원 야영장,강원특별자치도 화천군 간동면 오봉산길 133-9,38.0179406,127.8172107,
조이파크,경기 양평군 용문면 용문삼성로20번길 73-2,37.4675086,127.565133,
가평 제이캠핑장,경기 가평군 북면 화악산로 938-16,37.9384235587285,127.540803540377,
신림스테이캠프,강원특별자치도 원주시 신림면 신림황둔로 604,37.2502467,128.1297347,10-2028-1845
원주 우리 캠핑장,강원특별자치도 원주시 신림면 신림황둔로 972,37.2486796,128.1675391,
또와또 오토캠핑장,강원특별자치도 화천군 상서면 만산동로 930,38.1395281,127.6165096,
횡성 태기산 별밤 캠핑장,강원특별자치도 횡성군 청일면 청일로 607,37.5815087,128.1934123,
월강캠프,강원특별자치도 횡성군 강림면 월강길 100,37.3552714,128.1522911,
산수향 야영장,강원특별자치도 횡성군 서원면 옥계6길 66,37.4403198,127.8544648,
칠봉 송정 캠핑장,강원특별자치도 원주시 호저면 칠봉로 533,37.4403237,127.8865536,033-732-1162
별보는 마을,강원 원주시 귀래면 고청길 9,37.2241423,127.863467,
봉바위돌집 캠핑장,강원특별자치도 원주시 호저면 칠봉로 758,37.4524911,127.8918446,33-732-9143
라하 글램핑,강원특별자치도 원주시 소초면 상초구길 35-17,37.3807591,128.0069232,0507-1322-7886
팜스프링 야영장,강원특별자치도 횡성군 우천면 전재호수길 168,37.4255903,128.1141013,010-4869-8831
가자 GO캠핑 야영장,강원특별자치도 원주시 신림면 신림황둔로 806,37.2489014,128.1518076,
원주두리캠핑장,강원 원주시 신림면 신림황둔로 974,37.2485550,128.1687676,010-3806-8469
비체올린,제주특별자치도 제주시 한경면 판포리 725 ,33.3496453,126.2178999,064-773-0000
새말캠핑장,강원 횡성군 우천면 봉화로 281,37.4642355,128.1019177,
귀촌 야영장,강원 횡성군 갑천면 병지방길 237,37.6181407,128.0811950,
오클라 캠핑장,강원도 횡성군 갑천면 삼거리 227-29 ,37.5645980,128.0643113,
동지화캠핑장,강원 화천군 화천읍 노신로 241-45,38.1282888,127.6977063,010-4983-4720
가평캠핑장마운틴뷰,경기도 가평군 상면 행현리 491-16 ,37.757373821239,127.360172713843,010-7376-6733
느티나무 캠핑장,강원도 영월군 김삿갓면 내리계곡로 1061 ,37.0901044,128.7130461,070-8064-5833
힐링브릿지캠프,강원특별자치도 춘천시 남면 박암관천길 511-24,37.7230596,127.5363981,
(주)소풍앤리조트,강원특별자치도 춘천시 동산면 윗성골길 38-1,37.7589184,127.8460249,033-432-6006
가평 글램스테이 글램핑 카라반 펜션,경기 가평군 조종면 연인산로474번길 91-82,37.8444704,127.386859,031-584-7755
블포 풀글램핑 (베토벤마을),강원특별자치도 홍천군 서면 한서로 1590,37.6463144,127.6431610,507-1492-4889
바나나 캠핑장,강원특별자치도 홍천군 내면 을수길 183,37.8153402,128.4629017,
생슐피스,강원특별자치도 홍천군 내촌면 경신들길 133-13,37.8073704,128.0651488,0507-1394-3695
제제캠프,충북 청주시 흥덕구 강내면 사곡1리태양길 3-43,36.582285523243,127.325016149498,
캠핑엔조이,경기 파주시 적성면 윗배우니길 68,37.9738770226566,126.948075888053,
와우파크,강원 강릉시 사천면 공회당길 7-13,37.8410451,128.8724917,033-651-0202
굿나잇 캠핑장,강원 홍천군 화촌면 도심리길 151,37.7841138,127.8966678,0507-1341-1604
마운틴87,강원 홍천군 북방면 도사곡길 260,37.7139017,127.8222027,
캠프 어라운드,강원 홍천군 서석면 피리골길 505,37.6651559,128.243168,
비발디캠핑파크 미루나무점,강원 홍천군 홍천읍 미루나무길 208,37.6549718,127.865036,0507-1339-3593
반디캠프,경기도 파주시 광탄면 기산로 207,37.7751154,126.9217065,
거제 순수 풀앤뷰,경남 거제시 거제면 거제남서로 4411,34.8280952544236,128.515133713329,010-3260-0497
농다리캠핑장,충북 진천군 문백면 평산3길 35,36.81863426048,127.476548463983,010-7243-7358
별빛가득 야영장,경북 성주군 선남면 도성3길 22-27,35.8837844,128.3709665,054-931-2489
캠프나인,강원특별자치도 춘천시 남면 충효로 1752,37.7606322,127.570460,0507-1322-2025
햇살글램핑,강원 인제군 남면 자작나무숲길 140-25,38.0154805,128.145252,033-463-6662
템플 온더 비치,강원 양양군 현남면 창리길 19-1,37.9701526,128.759065,010-3149-1900
원대리751 글램핑,강원 인제군 인제읍 자작나무숲길 870-3,38.0066351,128.206461,507-1401-1420
인제 스테이 밸리 캠핑,강원특별자치도 인제군 남면 부평정자로 608,37.9646343,128.1309056,507-1390-7662
갯골자연휴양림 야영장,강원특별자치도 인제군 인제읍 남북리 709 ,38.0822505,128.125936,033-463-3511
스테이NAMU(스테이나무),강원 양양군 현남면 임호정길 110-24,37.9195448,128.7914264,0507-1395-2516
모모글램핑,경기 가평군 북면 가화로 1462-40,37.8979196099545,127.508299885944,0507-1411-2417
오페라838,경기 포천시 영북면 산정호수로 838-2,38.0775622220114,127.325103766306,
이티성 더 글램핑,충북 청주시 상당구 미원면 미원초정로 970-9,36.698187642083,127.607129631054,
라일락정원 캠핑장,경기 포천시 영중면 성장로 219-10,38.0250866462104,127.283421499635,
하늘숲 야영장,전북특별자치도 익산시 금마면 황금로 862,36.0098401935782,127.017996508753,
산정원,경기 안성시 양성면 양성로 349-27,37.0851430317802,127.202487785423,0507-1317-2807
항상 Village 캠핑장,경기 가평군 조종면 운악청계로 1089,37.9030817184248,127.343858638736,
신포 힐링타운 야영장,강원특별자치도 춘천시 사북면 신포길 114-13,38.0211414065023,127.653504503668,
하늘숲 오토캠핑장,경북 포항시 북구 죽장면 죽장로 1086,36.2109499704803,129.178956396057,
강화 오션 뷰 캠핑,인천 강화군 길상면 해안남로 779-13,37.6056630320999,126.479867531901,
리틀 포레스트,경북 경주시 양남면 신대로 202,35.6684137181605,129.398285158187,
곡신야영장,대구 군위군 부계면 치산효령로 1174-2,36.0925781717234,128.682198634783,
뮬리아 글램핑,전남 여수시 돌산읍 돌산로 3065-23,34.6959191822823,127.76224380639,0507-1388-0344
레드우드캠핑장,경기 가평군 북면 가화로 2841,37.9747402372373,127.441416312091,
비토애럭셔리글램핑,전남 여수시 돌산읍 안굴전길 59-13,34.6953663970225,127.773253914915,
다목적광장 야영장,경기 양평군 양동면 계정점말길102번길 195,37.4392941,127.7871673,031-240-8923
할매야영장,경남 하동군 청암면 청학로 1825-8,35.2111212,127.7640257,
자유캠핑장,경남 하동군 옥종면 옥단로 1795-17,35.2447534,127.8852610,
감이야기 캠핑장,경북 청도군 운문면 신원4길 18,35.6659701,129.0012250,
민주지산자연휴양림,충북 영동군 용화면 휴양림길 89,36.0537718,127.8268382,043-740-3346
버디버디,충남 태안군 남면 진산1길 277-200,36.7245804,126.2728859,041-674-2566
별밤 야영장,경기 안성시 삼죽면 개나리길 138-20,37.0484473,127.3742318,010-8583-3451
(주)밀모빨강치마자동차야영장,전라북도 무주군 적상면 밀모길 79-30,35.9324066,127.6696108,063-322-7000
별빛캠핑장,강원도 영월군 양지마을길 38-11 ,37.3457004,128.2030616,010-7341-5858
제천공전자연캠핑장,충북 제천시 봉양읍 의암로 345,37.1143359,128.0794279,
옥수골계곡펜션야영장,전북 무주군 적상면 옥소동길 52,35.966889,127.7162935,063-324-8833
힐링캠프 제이앤엘(J&L),경기 가평군 상면 수목원로 300-82,37.7545758,127.3574604,
에코관광농원,경북 구미시 산동읍 인덕1길 132-20,36.1737123802006,128.467665598252,
정화네불한증막 힐링캠프,전북 정읍시 고부면 덕신강길 148-4,35.6015085,126.7615335,063-535-2552
백운산수련관 야영장,전남 광양시 옥룡면 동곡리 4-6,35.0692864,127.6320322,061-790-4929
백운제 농어촌테마공원 자동차 야영장,전남 광양시 봉강면 지곡길 212,35.0067685,127.581401,061-797-3538
더 라이온 글램핑,경기 가평군 가평읍 태봉두밀로 165,37.8120874969365,127.473493112948,010-3114-4427
사선대캠핑장,전북 임실군 관촌면 춘향로 3441-26,35.6681237,127.2669720,
고성 장좌리 캠핑장,경남 고성군 동해면 구절로 200,35.0096808,128.4495543,
캠프 해놀,충남 태안군 원북면 옥파로 1023,36.8873191460121,126.200997270995,
레끄레오캠핑장,경북 청도군 금천면 선암로 387-116,35.6748689,128.8875854,070-4261-4347
청도 글램핑 소굽놀이,경북 청도군 금천면 교동길 59-49,35.7252790,128.8501385,
리라 캠프,강원 양양군 서면 남대천로 855,38.0202460,128.613344,
북분솔밭캠핑장,강원특별자치도 양양군 현남면 북분리 2-18 ,37.9860295,128.750316,
달꿈 오토캠핑장,충남 천안시 동남구 병천면 관성3길 320-1,36.8206670457926,127.348865372909,0507-1390-5728
캠프1361,경기 용인시 처인구 원삼면 보개원삼로 1361,37.1156146470814,127.308034920208,
간절곶풍차,울산 울주군 서생면 해맞이로 1236-28,35.3603971806404,129.356808961853,010-2353-0275
신대리야영장(주식회사 태기산마을 농업회사법인),강원특별자치도 횡성군 청일면 청일로737번길 10,37.5871284,128.2055262,010-3469-7675
블루베리캠핑장,경기 동두천시 쇠목길 356-19 (광암동),37.9083489,127.112740,0505-007-1055
다올 캠핑장,충북 진천군 백곡면 백곡로 699-15,36.8829557154086,127.355604846199,
강변사리 캠핑장,전라북도 임실군 덕치면 강동로 865-20,35.4952009,127.1900106,063-642-5351
하늘구름길 캠핑장,전라북도 임실군 성수면 왕방길 199-4 ,35.6259446,127.3878958,
방길낚시캠핑장,전북 임실군 신덕면 삼길1길 155-77,35.6822033,127.1321874,0507-1375-9057
성수산 왕의숲 국민여가캠핑장,전북 임실군 성수면 성수산길 374,35.6376897,127.4078863,063-642-6068
제주 자연인 글램핑,제주특별자치도 제주시 아란서길 110-0 ,33.4687254,126.5399565,010-3207-0018
휴정원글램핑,전남 해남군 삼산면 가재길 48,34.5389869574026,126.617712479472,
달천공원오토캠핑장,경상남도 창원시 의창구 북면 달천길 150 ,35.2822939,128.5998171,055-297-9000
세이지힐 패밀리캠핑장,강원특별자치도 홍천군 남면 남노일로 479-22,37.6444068619485,127.771070079242,033-432-8259
성수 캠핑장,경기 파주시 탄현면 방촌로628번길 25-97,37.8008089241319,126.723198091256,031-935-6113
캠핑808,충북 충주시 동량면 미라실로 689-1,37.0097947,128.0485467,010-4474-8089
인제나르샤파크캠핑장,강원특별자치도 인제군 인제읍 비봉로44번길 81,38.0605052,128.1678329,033-461-0141
정선군생태체험학습장야영장 펫 동반 캠핑장,강원도 정선군 정선읍 동강로 2908,37.3600097,128.6257603,033-560-3471
앙티브,경기 가평군 상면 수목원로 262-34,37.7551124,127.3589249,031-584-2400
포천두꺼비,경기 포천시 신북면 포천로 2447,37.9666339,127.1902824,0507-1434-3082
남서야영장,경상북도 울릉군 서면 남서리 63-1 ,37.4704559,130.8338106,
탄금호 피크닉 공원,충북 충주시 중앙탑면 중앙탑길 150,37.0240369,127.8621570,070-4282-0276
부엉캠핑클럽,전북특별자치도 완주군 운주면 산북신복길 125-62,36.0854667077136,127.354752852786,
풀글램핑&펫글램핑,경북 포항시 남구 호미곶면 일출로 606-37,36.0430264,129.5804904,0507-1319-4411
선재담 글램핑&카라반 리조트,인천 옹진군 영흥면 선재로226번길 130-37,37.2559514520782,126.524510252637,032-880-9903
포천 글램파크 글램핑 카라반,경기 포천시 이동면 화동로 1925-47,38.020013227585686,127.36911105356124,
세이지힐 오토캠핑장,강원 홍천군 남면 남노일로 479-24,37.6442148,127.7700099,033-432-8259
정원워케이션,전라남도 순천시 해룡면 대안리 1054-1 ,34.9296985,127.5095455,061-746-2963
포항 서숲 오토캠핑장,경북 포항시 북구 기계면 기계로212번길 34,36.0786188410106,129.199223410444,070-4270-3296
팔공산국립공원 도학 야영장,대구 동구 팔공산로237길 47 (도학동),35.9817163022279,128.703356093483,053-984-8418
초정216,충북 청주시 청원구 내수읍 미원초정로 1238,36.7126713,127.6088597,0507-1492-8273
오로라 카라반,경북 경주시 동방안1길 47 (동방동),35.8058887,129.2661835,
예천패밀리파크,경상북도 예천군 호명읍 산합리 84-3 ,36.5711993,128.490728,
솔맹이캠핑장,충북 괴산군 청천면 문장로 3097-1,36.6712087,127.862292,
국립김천숲속야영장,경북 김천시 대덕면 조룡길 865,35.9489008163705,127.95427307283,054-435-7257
숲캠핑장,충북 괴산군 청천면 금평로 18-1,36.6768467864025,127.75787870771,
천왕산 가족캠핑장,서울 구로구 연동로12길 149 (항동),37.4800812,126.8316073,02-2066-7004
영흥도어울림캠핑장,인천 옹진군 영흥면 영흥서로 452-67,37.2827113,126.4552180,0507-1409-8686
영도 마리노 오토캠핑장,부산광역시 영도구 청학동 330-119 ,35.1021476,129.0613840,051-412-9114
SOL Campi g,충북 괴산군 연풍면 원풍로새터길 68,36.8032645,128.0235752,
계룡산 갑사자동차야영장,충남 공주시 계룡면 갑사로 451,36.3729373,127.1781203,041-881-3007
평화누리캠핑장,경기 파주시 문산읍 임진각로 148-40,37.8920434,126.7447929,0507-1402-8338
북한산농바위캠핑장,경기 고양시 덕양구 북한산로387번길 180 (지축동),37.6672044,126.9498632,010-9002-9140
구곡폭포 국민여가 캠핑장,강원 춘천시 남산면 강촌구곡길 324,37.7949223,127.6086596,033-261-7230
소요별앤숲테마파크,경기 동두천시 평화로2922번길 76 (상봉암동),37.9501496127196,127.06598663528,031-865-6105
삼강나루캠핑장,경북 예천군 풍양면 삼강리길 47-14,36.5643444,128.3007398,054-652-5554
어반캠핑 마장호수,경기 파주시 광탄면 기산로 367,37.7745163,126.9325290,010-7291-3565
덕유대 자동차야영장,전라북도 무주군 설천면 삼공리 산60-5 ,35.8927071,127.7765373,063-322-3173
소백산삼가야영장,경상북도 영주시 풍기읍 삼가로 476,36.926357,128.502086,054-638-6196
증산수도계곡캠핑장,경북 김천시 증산면 수도길 25,35.8612594,127.9964744,054-434-2565
학동자동차 야영장,경남 거제시 동부면 거제대로 981,34.7774188,128.6415014,055-635-5421
금은모래 캠핑장,경기도 여주시 강변유원지길 107 ,37.2939603,127.6658520,031-880-4095
대호레져글램핑,충북 충주시 동량면 미라실로 691,37.0090121,128.0490433,043-852-4118
더 하루만 캠핑장,충북 괴산군 청천면 괴산로상신5길 6-10,36.6344992,127.7823824,
도깨비캠핑장,충남 공주시 의당면 요골길 46-5,36.5246100,127.136483,
깨비깨비,충남 천안시 동남구 성남면 신사1길 28-3,36.7452269293829,127.235192225153,0507-1469-0185
초정힐링캠핑장,충북 청주시 청원구 내수읍 신기초정로 696,36.7196086770306,127.596960793701,0507-1393-8492
솔바비큐 야영장,경기 이천시 경충대로 2900 (사음동),37.2942962938698,127.422278321909,
아리아글램핑,경기 양평군 서종면 노문길96번길 16-42,37.6371344671961,127.421614972324,
별빛담은캠핑,경기 가평군 조종면 명지산로 337-321,37.9071587603962,127.380313954896,0507-1378-2368
다온숲 노을 캠핑정원,경기 파주시 탄현면 새오리로339번길 77-27,37.8159711553968,126.688266329186,0507-1365-3214
화성리프레시글램핑,경기 화성시 서신면 안벼슬길102번길 205,37.1586486565969,126.742919788574,0507-1374-4472
거창산림레포츠파크,경남 거창군 고제면 빼재로 2099-35,35.8591124419584,127.829752746525,
자작 캠핑장,충북 제천시 의병대로 986 (자작동),37.1151040147618,128.292337902853,
밀양캠프밸리 관광농원,경남 밀양시 산내면 얼음골옛길 284-26,35.5766360607856,128.97599898673,0507-1477-8035
강천산 오토캠핑장,전북특별자치도 순창군 팔덕면 강천산길 5,35.4091373668239,127.078048177632,
단양 글램핑&펜션,충북 단양군 단성면 선암계곡로 1080-33,36.8924939667472,128.308237029038,
치악산자연휴양림 야영장,강원특별자치도 원주시 판부면 휴양림길 66,37.2558743720056,128.031373702479,
디뮤어 카라반,강원특별자치도 강릉시 연곡면 부연동길 619,37.8549473043731,128.629199431548,0507-1372-8110
숲202글램핑,경기 포천시 소흘읍 죽엽산로447번길 24-30,37.7915075114241,127.169800772521,
나무와 쉬리,경기 파주시 적성면 율곡로 1571,37.9619854926841,126.861318561977,0507--7658
텐파크캠핑장,강원특별자치도 춘천시 남산면 북한강변길 80,37.83426399379,127.529479256228,
갤럭시엑스 스페이스 캠핑,강원특별자치도 평창군 봉평면 거품소길 269,37.558311283636,128.389581389691,0507-1353-4334
솔모닝캠핑,경기 가평군 상면 수목원로 193-1,37.7612452685805,127.363045761871,
디여라 야영장,경북 안동시 도산면 가송길 134,36.765218199894,128.891469663168,
빨래터캠핑장,경북 고령군 덕곡면 지사동길 95,35.7623305292829,128.247002336156,
힐링캠프,경기 양주시 광적면 쇠장이길 755-64,37.7980674095575,126.917058468105,0507-1312-3002
오시오 캠프,경남 남해군 설천면 강진로 655,34.9378033951294,127.909096143622,
금강호 국민여가 캠핑장,전북특별자치도 군산시 성산면 성덕리 409-1 ,36.0202772651684,126.763564242219,
라온,경북 경주시 천북면 갈곡성지길 174-42,35.8917547443898,129.291147937382,
계수나무 힐링숲,강원특별자치도 춘천시 남면 대곡길 20-69,37.743424360864,127.568355235226,
물멍 캠프,경기 가평군 조종면 명지산로 327-55,37.9006025607285,127.36978736787,
가온휴양빌리지 계곡 글램핑 카라반 캠핑,강원도 홍천군 서면 한서로 1304,37.6432921,127.6200504,033-433-9942
하너미 캠핑장,충북 충주시 앙성면 하너미로 501-3,37.0840605,127.7479529,043-854-0054
황우거주식회사,강원 횡성군 공근면 창봉1길 117,37.5639929,127.9447428,
북한산 사기막야영장,경기 고양시 덕양구 북한산로618번길 130 (효자동),37.6762165,126.9646347,02-388-3301
보령교육가족체험장,충남 보령시 주포면 향교말길 129,36.4091488,126.5981631,
낙화담캠핑장,경북 칠곡군 지천면 지천로 395-70,35.9720178,128.4852755,0507-1472-7032
산아래 글램핑,전남 여수시 율촌면 서부로 1330,34.8365752,127.558209,0507-1428-3430
별빛정원,전북특별자치도 정읍시 하북1길 101 (하북동),35.593164398512,126.854468006116,
원더 포레스트,충북 괴산군 청천면 도경로여사왕2길 4-67,36.7408630607933,127.758761808543,
사천파인트리캠핑장,경남 사천시 축동면 화당산로 10-13,35.096271812248,128.043458681976,070-8828-3214
교래자연휴양림 야영장,제주특별자치도 제주시 조천읍 남조로 2023 ,33.4416045,126.6646731,064-784-7314
안성맞춤 캠핑장,경기 안성시 보개면 남사당로 198-5,37.0343735,127.3088548,031-677-8267
포안캠핑,강원특별자치도 영월군 무릉도원면 두산길 125,37.3120736701298,128.178516353167,010-8674-1426
홍천높은터캠핑장,강원 홍천군 홍천읍 높은터로 235,37.6483474,127.8457640,
해랑해관광농원 캠핑장,충남 태안군 이원면 사관로 264-78,36.8639895,126.3012525,010-9682-2250
진수캠퍼스,경남 양산시 원동면 어곡로 562,35.3580815794812,128.988661656746,
오도치 캠핑장,강원특별자치도 홍천군 서면 오도치길 427,37.6539801322415,127.705664820505,010-2891-5624
호랑이캠핑 한탄강점,경기 포천시 영북면 방골길 507-1,38.0705914435223,127.228256273192,070-4114-3258
정양레포츠공원 오토캠핑장,경남 합천군 대양면 정양리 613,35.5581982,128.1667524,055-933-7729
낙동강 레포츠밸리 강변오토캠핑장,대구광역시 달성군 구지면 오설리 873,35.6727715693727,128.368177221338,053-659-4153
성북동 숲속야영장,대전 유성구 성북로 463 (성북동),36.3151801492719,127.281517146125,042-825-3807
주막거리캠프,경상북도 영주시 부석면 영부로 871 ,37.0398878,128.6684064,010-3540-0470
글램킹 글램핑,전남 함평군 함평읍 장년길 40,35.0941925,126.4768727,
비앙드팜,경기 양평군 강하면 강하1로 380-6,37.4554428,127.3929138,031-8027-6667
파이브이모션,경기 가평군 설악면 자잠로282번길 72-95,37.7000072,127.4999433,
닮다  담다 153,대구 달성군 유가읍 본말리 1010,35.6427432912673,128.481057907537,
은하수 캠핑장,경기 양주시 남면 감악산로514번길 468-8,37.9220570,126.9667082,010-4663-0774
H campi g,강원특별자치도 홍천군 서면 팔봉산로 994,37.6978167919343,127.688796733399,
산오마켓,경기 여주시 금사면 금품1로 468,37.4052299058585,127.48132441545,0507-1437-7767
더쉼 글램핑,전남 고흥군 도덕면 천마로 735,34.5281863033568,127.199400327272,
단밀오토캠핑장,경북 의성군 단밀면 도안로 734,36.3504774149274,128.304921033364,
파주발랑캠핑타운,경기 파주시 광탄면 부흥로 593,37.8063985202741,126.908573503886,1555-5580-
유토피아 오토캠핑장,충청남도 논산시 벌곡면 수락로 669-54 ,36.1964729,127.2919424,041-733-1002
내소힐링캠프,전북특별자치도 부안군 석포리 314-3,35.6101781896942,126.582366271517,
코티지 캠핑,제주특별자치도 서귀포시 안덕면 감산서로 55,33.2584306,126.349892,
보광농촌체험휴양마을,강원 강릉시 성산면 보현길 5,37.7373336,128.8071822,033-641-7890
BE HAPPY,경북 문경시 가은읍 죽문길 206,36.6541198979948,127.99417280342,
내원야영장,경상남도 산청군 삼장면 대포리 산 106-2 ,35.2967767,127.8124104,055-972-7775
골짜구니 캠핑장,강원 양양군 서면 구룡령로 1807,37.9639747,128.5159794,
에코밸리 캠프,경북 경주시 산내면 문복로 506-16,35.6790175,129.0510546,
화장산 캠핑장,울산 울주군 상북면 향산다개로 136-116,35.586111664433,129.118161543926,0507-1315-7839
메이플 포레스트,강원 양양군 현남면 북죽로 110-25,37.9808572,128.7402176,
큰집 관광농원 감성 캠핑,충남 아산시 음봉면 산정길9번길 32,36.8549138705179,127.005421700445,
삼밭골글램핑,경상북도 영천시 삼밭골길 107 ,35.9898702,128.9404502,010-6822-8807
소나무 캠핑장,충북 단양군 가곡면 새밭로 794,36.9889688,128.4548777,010-3061-8329
월성 산아래 글램핑,전라남도 장성군 북하면 월성안길16-33,35.3504375,126.8629648,061-392-6307
케이블카파크랜드 오토캠핑장,경남 통영시 발개로 172-24 (도남동),34.8235945,128.4226330,055-645-2245
더담다 캠핑장,전남 화순군 이양면 람덕길 28-46,34.8520417,127.0497672,061-375-5678
원산도 소록도 (한시) 일반야영장,충청남도 보령시 오천면 원산도리 1860-6 앞 공유수면 ,36.3628195,126.4341187,
가평조이글램핑,경기 가평군 북면 멱골로272번길 9,37.9132053,127.5766743,
초전바다숲야영장,경남 남해군 미조면 동부대로14번길 34,34.72768563018,128.033646773935,
팜데이,충북 제천시 탑안로 291-10 (고암동),37.1569887441054,128.233308992811,0507-1484-9770
코튼 글램핑장,경기 가평군 청평면 북한강로 1929,37.6897802543971,127.388040266308,0507-1346-1603
갈화오토캠핑장,경상남도 남해군 고현면 갈화리 222-5,34.8975078731964,127.840613275216,
몽산포해변캠핑장,충청남도 태안군 남면 신장리 355-63  -64  -84 ,36.6707521559233,126.288545496281,
수푸로 카라반,강원특별자치도 속초시 장성천길 61-25 (장사동),38.2076649345092,128.551117524765,
Lazy Joe,경기 양평군 서종면 거북바위1길 58-17,37.571125076249,127.42201186603,
방산면 송현리 캠핑장,강원특별자치도 양구군 방산면 송현리 1095-28 ,38.2210148116006,127.956256331754,
메리글램핑,인천 옹진군 영흥면 영흥로525번길 63-124,37.2569570436018,126.449991864348,0507-1391-6734
가평 까사 힐 395 캠핑장,경기 가평군 청평면 솥틀로 54-85,37.7645228936267,127.43180728949,
신암저수지 숲속야영장,경기 양주시 남면 감악산로514번길 242,37.9156311624017,126.966273182504,
교룡공원 숲속야영장,전북특별자치도 남원시 산성길 172 (산곡동),35.4280741141655,127.365468366965,0507-1358-6476
죽도캠핑장,경남 통영시 한산면 죽도길 15-9,34.7340317319652,128.532263786168,
네츄럴 밸리,경기 가평군 상면 임초밤안골로 137,37.7570261355815,127.371893878239,
캠핑 도래,경남 밀양시 단장면 도래재로 332,35.5492481351007,128.936058453824,
석양길 518,경남 사천시 용현면 석양길 530,35.0114448439051,128.049283760687,
삼계리주말농원캠핑장,경북 청도군 운문면 신원3길 74,35.676399,129.0067097,
안성허브마을캠핑장,경기 안성시 삼죽면 국사봉로 641-4,37.0645704,127.3589916,031-671-6969
단양팔경투어,충북 단양군 단양읍 단양노동길 492,36.9855790,128.3805148,043-421-7721
집보다 캠핑장,경기도 안성시 양성면 도라지길 29-22,37.7504085,127.5320818,
오름집,제주특별자치도 서귀포시 보목동 보목포로65번길 6 ,33.2404153,126.6081516,
영월계곡 느티별캠핑장,강원도 영월군 김삿갓면 내리계곡로 1106 ,37.1040435,128.6786909,070-4578-9292
캠핑플레이스 포천점 글램핑&바베큐,경기 포천시 내촌면 내촌로183번길 28-7,37.7970616,127.2320417,031-536-8647
배나무꽃 캠핑장,경기 파주시 법원읍 술이홀로1333번길 128,37.8825957,126.8722898,0507-1436-4679
구미 캠핑장,경북 구미시 낙동제방길 200 (양호동),36.1311328,128.3679960,054-480-2184
캄비오 캠핑장,대구 동구 팔공로 1473 (능성동),35.9632584319361,128.737465384836,
남파랑캠핑장&스테이,경남 남해군 창선면 흥선로 1462,34.8468825408395,128.059500070053,0507-1406-9622
팔봉산관광지 야영장,강원도 홍천군 서면 한치골길 1122-48 ,37.7018759,127.6953124,033-430-4281
북한산 캠핑장,서울 은평구 북한산로 232-1 (진관동),37.6517679,126.938478,02-381-3947
숲속애캠핑장,경남 함양군 백전면 함양남서로 2655,35.578704636633,127.62796915911,010-3012-5476
단양 별마루캠핑장,충북 단양군 매포읍 삼곡길 234,37.0743987,128.256395,010-7605-0202
제니캠핑장,강원특별자치도 횡성군 서원면 서원서로 652,37.5092216,127.801307,010-5049-1127
고기팜키즈캠핑장,경북 경주시 대추밭안길 128-36 (조양동),35.7729111,129.284273,070-8866-4040
서천 금빛노을 서울캠핑장,충청남도 서천군 장선리 128-3,36.0455656,126.7189118,
강나루 오토캠핑장,경상남도 함안군 칠서면 이룡리 998,35.3930913,128.5085477,055-586-2510
횡성 온새미로 캠핑장,강원도 횡성군 청일면 봉명로593번길 76-11,37.6699973,128.1256866,010-3479-6688
